Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Prediction,Prediction Label,Prediction Confidence
10076663,4,5,397.0,487.0,386.0,0.0,99.25,191.23698212776037,487.0,0.0,97.4,217.7930210084795,87.72745501164424,0.8931528225167399,1259582.875,2979279.386483845,8514812.0,32.0,8552499.0,2850833.0,4905264.473048625,8514906.0,704.0,10076631.0,2519157.75,4059657.4420765582,8514923.0,325.0,0,136,168,0.39695681000744,0.4961960125092999,0.0,487.0,88.4,185.034651409465,34237.822222222225,1,2,3,8,1.0,98.22222222222224,99.25,97.4,2,198,2,243,64240,127,2,32,37687.0,0.0,37687.0,37687.0,8514812.0,0.0,8514812.0,8514812.0,0,BENIGN,0.99
10065304,4,5,397.0,487.0,386.0,0.0,99.25,191.23698212776037,487.0,0.0,97.4,217.7930210084795,87.82645809803658,0.8941607724913228,1258163.0,2970859.836840218,8487854.0,23.0,8515495.0,2838498.333333333,4892530.319184781,8487885.0,552.0,10065281.0,2516320.25,4046371.947722583,8487911.0,90.0,0,136,168,0.3974047877739212,0.4967559847174015,0.0,487.0,88.4,185.034651409465,34237.822222222225,1,2,3,8,1.0,98.22222222222224,99.25,97.4,2,198,2,243,64240,127,2,32,27641.0,0.0,27641.0,27641.0,8487854.0,0.0,8487854.0,8487854.0,0,BENIGN,0.99
10039650,4,5,397.0,487.0,386.0,0.0,99.25,191.23698212776037,487.0,0.0,97.4,217.7930210084795,88.0508782676687,0.8964455932228713,1254956.25,2972470.705189672,8487974.0,1.0,8489462.0,2829820.6666666665,4900425.852311239,8488345.0,1.0,10039626.0,2509906.5,4051774.851555509,8488019.0,81.0,0,136,168,0.3984202636546095,0.4980253295682618,0.0,487.0,88.4,185.034651409465,34237.822222222225,1,2,3,8,1.0,98.22222222222224,99.25,97.4,2,198,2,243,64240,127,2,32,1488.0,0.0,1488.0,1488.0,8487974.0,0.0,8487974.0,8487974.0,0,BENIGN,0.99
10068475,4,5,397.0,487.0,386.0,0.0,99.25,191.23698212776037,487.0,0.0,97.4,217.7930210084795,87.79879773252652,0.8938791624352248,1258559.375,2944076.576221042,8407582.0,21.0,8438325.0,2812775.0,4845284.362529407,8407603.0,1033.0,10068448.0,2517112.0,4000101.647424558,8407636.0,199.0,0,136,168,0.3972796277489888,0.496599534686236,0.0,487.0,88.4,185.034651409465,34237.822222222225,1,2,3,8,1.0,98.22222222222224,99.25,97.4,2,198,2,243,64240,127,2,32,30743.0,0.0,30743.0,30743.0,8407582.0,0.0,8407582.0,8407582.0,0,BENIGN,0.99
10077996,4,5,394.0,487.0,386.0,0.0,98.5,191.7037645257216,487.0,0.0,97.4,217.7930210084795,87.41817321618305,0.8930346866579426,1259749.5000000002,2928216.103046358,8362205.0,19.0,8407924.0,2802641.333333333,4814858.869617295,8362303.0,730.0,10077977.0,2519494.25,3971875.62222068,8362314.0,110.0,0,136,168,0.3969043051813078,0.4961303814766348,0.0,487.0,88.1,185.17646238715716,34290.32222222222,1,2,3,8,1.0,97.88888888888889,98.5,97.4,2,197,2,243,64240,127,2,32,45719.0,0.0,45719.0,45719.0,8362205.0,0.0,8362205.0,8362205.0,0,BENIGN,0.99
10099080,4,5,398.0,487.0,386.0,0.0,99.5,191.08375127153013,487.0,0.0,97.4,217.7930210084795,87.63174467377226,0.891170284818023,1262385.0000000002,2908632.535910205,8303777.0,25.0,8362870.0,2787623.333333333,4777236.02563421,8303802.0,1008.0,10099054.0,2524763.5,3935870.110235643,8303831.0,113.0,0,136,168,0.3960756821413435,0.4950946026766794,0.0,487.0,88.50000000000001,184.9884380771464,34220.72222222222,1,2,3,8,1.0,98.33333333333331,99.5,97.4,2,199,2,243,64240,127,2,32,59093.0,0.0,59093.0,59093.0,8303777.0,0.0,8303777.0,8303777.0,0,BENIGN,0.99
10104380,4,5,403.0,487.0,386.0,0.0,100.75,190.3354494920306,487.0,0.0,97.4,217.7930210084795,88.08061454537537,0.8907028437172789,1263047.5,2892649.9555794857,8251826.0,31.0,8304211.0,2768070.333333333,4749240.117333544,8251940.0,410.0,10104349.0,2526087.25,3907785.8544918057,8251978.0,307.0,0,136,168,0.3958679305410129,0.4948349131762661,0.0,487.0,89.0,184.76531661061884,34138.22222222222,1,2,3,8,1.0,98.88888888888889,100.75,97.4,2,201,2,243,64240,127,2,32,52385.0,0.0,52385.0,52385.0,8251826.0,0.0,8251826.0,8251826.0,0,BENIGN,0.99
10064198,4,5,396.0,487.0,386.0,0.0,99.0,191.3913965325157,487.0,0.0,97.4,217.7930210084795,87.73674762758047,0.8942590358417035,1258024.75,2885820.170000339,8226413.0,25.0,8252356.0,2750785.333333333,4742145.887636138,8226526.0,843.0,10064173.0,2516043.25,3900245.321955135,8226466.0,99.0,0,136,168,0.3974484603740904,0.496810575467613,0.0,487.0,88.3,185.0813935062685,34255.12222222222,1,2,3,8,1.0,98.11111111111111,99.0,97.4,2,198,2,243,64240,127,2,32,25943.0,0.0,25943.0,25943.0,8226413.0,0.0,8226413.0,8226413.0,0,BENIGN,0.99
10048581,4,5,392.0,487.0,386.0,0.0,98.0,192.02083220317527,487.0,0.0,97.4,217.7930210084795,87.475037520223,0.8956488483299283,1256072.625,2879450.422674633,8206206.0,29.0,8226847.0,2742282.333333333,4731994.73676803,8206308.0,687.0,10048552.0,2512138.0,3890927.821021014,8206260.0,93.0,0,136,168,0.3980661548133015,0.4975826935166269,0.0,487.0,87.9,185.27364146640565,34326.322222222225,1,2,3,8,1.0,97.66666666666669,98.0,97.4,2,196,2,243,64240,127,2,32,20641.0,0.0,20641.0,20641.0,8206206.0,0.0,8206206.0,8206206.0,0,BENIGN,0.99
10099859,4,5,392.0,487.0,386.0,0.0,98.0,192.02083220317527,487.0,0.0,97.4,217.7930210084795,87.03091795637938,0.8911015490414271,1262482.3749999998,2854060.9270907277,8135263.0,26.0,8206792.0,2735597.333333333,4676465.364627898,8135363.0,695.0,10099833.0,2524958.25,3841435.117233955,8135317.0,123.0,0,136,168,0.396045132907301,0.4950564161341262,0.0,487.0,87.9,185.27364146640565,34326.322222222225,1,2,3,8,1.0,97.66666666666669,98.0,97.4,2,196,2,243,64240,127,2,32,71529.0,0.0,71529.0,71529.0,8135263.0,0.0,8135263.0,8135263.0,0,BENIGN,0.99
10056627,4,5,396.0,487.0,386.0,0.0,99.0,191.3913965325157,487.0,0.0,97.4,217.7930210084795,87.80279908959534,0.8949322670513682,1257078.3750000002,2850920.966261,8114530.0,27.0,8135364.0,2711788.0,4679009.327619256,8114632.0,1102.0,10056600.0,2514150.0,3840786.949437923,8114682.0,112.0,0,136,168,0.3977476742450525,0.4971845928063156,0.0,487.0,88.3,185.0813935062685,34255.12222222222,1,2,3,8,1.0,98.11111111111111,99.0,97.4,2,198,2,243,64240,127,2,32,20834.0,0.0,20834.0,20834.0,8114530.0,0.0,8114530.0,8114530.0,0,BENIGN,0.99
10074904,4,5,396.0,487.0,386.0,0.0,99.0,191.3913965325157,487.0,0.0,97.4,217.7930210084795,87.64351501513066,0.8933087600636195,1259363.0,2838214.14541428,8076834.0,27.0,8115095.0,2705031.6666666665,4652177.467365291,8076861.0,613.0,10074877.0,2518719.25,3816693.119842304,8076896.0,279.0,0,136,168,0.3970261155838309,0.4962826444797886,0.0,487.0,88.3,185.0813935062685,34255.12222222222,1,2,3,8,1.0,98.11111111111111,99.0,97.4,2,198,2,243,64240,127,2,32,38261.0,0.0,38261.0,38261.0,8076834.0,0.0,8076834.0,8076834.0,0,BENIGN,0.99
10082682,4,5,405.0,487.0,386.0,0.0,101.25,190.04451232978727,487.0,0.0,97.4,217.7930210084795,88.4685245453541,0.8926196422737521,1260335.25,2831672.5124575985,8050815.0,27.0,8077237.0,2692412.333333333,4640552.422656201,8050842.0,933.0,10082652.0,2520663.0,3804519.5720972,8050932.0,366.0,0,136,168,0.3967198410105565,0.4958998012631956,0.0,487.0,89.2,184.6797829276996,34106.62222222223,1,2,3,8,1.0,99.11111111111111,101.25,97.4,2,202,2,243,64240,127,2,32,26422.0,0.0,26422.0,26422.0,8050815.0,0.0,8050815.0,8050815.0,0,BENIGN,0.99
10077876,5,5,406.0,487.0,386.0,0.0,81.2,170.60832336084894,487.0,0.0,97.4,217.7930210084795,88.60994122174156,0.9922725780710142,1119764.0,2676634.6503215567,8031036.0,10.0,10077764.0,2519441.0,3795340.2033128296,8031149.0,621.0,10077846.0,2519461.5,3795140.370284126,8031046.0,722.0,0,168,168,0.4961362890355071,0.4961362890355071,0.0,487.0,81.18181818181819,177.22009941415683,31406.963636363635,1,2,3,9,1.0,89.3,81.2,97.4,2,203,2,243,64240,127,2,32,20797.0,0.0,20797.0,20797.0,8031036.0,0.0,8031036.0,8031036.0,0,BENIGN,0.99
106567,6,5,226.0,10926.0,226.0,0.0,37.66666666666667,92.26411364483305,7240.0,0.0,2185.2,3245.3312927958527,104647.7802696895,103.22144754004523,10656.7,32783.731870310985,103958.0,0.0,105780.0,21156.0,46599.06625137461,104514.0,0.0,106550.0,26637.500000000004,51549.12633271942,103958.0,229.0,0,200,168,56.30260774911558,46.91883979092965,0.0,7240.0,929.3333333333334,2250.0777090957763,5062849.696969697,2,2,3,10,0.0,1013.818181818182,37.66666666666666,2185.2,0,0,0,0,64240,127,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN,0.77
10069590,4,5,402.0,487.0,386.0,0.0,100.5,190.48272012617485,487.0,0.0,97.4,217.7930210084795,88.28562036786006,0.8937801837016205,1258698.75,2819675.843935902,8011090.0,28.0,8031904.0,2677301.333333333,4619288.169334139,8011184.0,615.0,10069562.0,2517390.5,3785078.43919088,8011144.0,326.0,0,136,168,0.3972356372007202,0.4965445465009002,0.0,487.0,88.9,184.80888025801744,34154.322222222225,1,2,3,8,1.0,98.77777777777776,100.5,97.4,2,201,2,243,64240,127,2,32,20814.0,0.0,20814.0,20814.0,8011090.0,0.0,8011090.0,8011090.0,0,BENIGN,0.99
10075535,4,5,405.0,487.0,386.0,0.0,101.25,190.04451232978727,487.0,0.0,97.4,217.7930210084795,88.5312789841929,0.8932528148629328,1259441.875,2813759.1308513363,7990634.0,17.0,8011492.0,2670497.333333333,4607484.940725942,7990751.0,718.0,10075518.0,2518879.5,3774126.7424252816,7990687.0,110.0,0,136,168,0.3970012510501923,0.4962515638127404,0.0,487.0,89.2,184.6797829276996,34106.62222222223,1,2,3,8,1.0,99.11111111111111,101.25,97.4,2,202,2,243,64240,127,2,32,20858.0,0.0,20858.0,20858.0,7990634.0,0.0,7990634.0,7990634.0,0,BENIGN,0.99
10063332,4,5,399.0,487.0,386.0,0.0,99.75,190.93170681337,487.0,0.0,97.4,217.7930210084795,88.0424098101901,0.8943359912998994,1257916.5,2806760.5313767483,7969339.0,24.0,7991068.0,2663689.333333333,4594920.531517421,7969434.0,825.0,10063308.0,2515827.0,3763309.906044501,7969392.0,167.0,0,136,168,0.3974826627999553,0.4968533284999441,0.0,487.0,88.60000000000001,184.9427539056944,34203.822222222225,1,2,3,8,1.0,98.44444444444444,99.75,97.4,2,199,2,243,64240,127,2,32,21729.0,0.0,21729.0,21729.0,7969339.0,0.0,7969339.0,7969339.0,0,BENIGN,0.99
10083131,4,5,402.0,487.0,386.0,0.0,100.5,190.48272012617485,487.0,0.0,97.4,217.7930210084795,88.16705842659388,0.8925798940825027,1260391.375,2796437.09675554,7936315.0,18.0,7970132.0,2656710.6666666665,4572319.178246454,7936338.0,957.0,10083113.0,2520778.25,3743124.063769672,7936381.0,366.0,0,136,168,0.396702175147779,0.4958777189347237,0.0,487.0,88.9,184.80888025801744,34154.322222222225,1,2,3,8,1.0,98.77777777777776,100.5,97.4,2,201,2,243,64240,127,2,32,33817.0,0.0,33817.0,33817.0,7936315.0,0.0,7936315.0,7936315.0,0,BENIGN,0.99
10094411,4,5,392.0,487.0,386.0,0.0,98.0,192.02083220317527,487.0,0.0,97.4,217.7930210084795,87.07788894270305,0.8915824806420108,1261801.375,2779975.8087934065,7885422.0,26.0,7937262.0,2645754.0,4537848.12341742,7885528.0,531.0,10094385.0,2523596.25,3713126.267731849,7885486.0,120.0,0,136,168,0.3962588802853381,0.4953236003566726,0.0,487.0,87.9,185.27364146640565,34326.322222222225,1,2,3,8,1.0,97.66666666666669,98.0,97.4,2,196,2,243,64240,127,2,32,51840.0,0.0,51840.0,51840.0,7885422.0,0.0,7885422.0,7885422.0,0,BENIGN,0.99
10079611,4,5,398.0,487.0,386.0,0.0,99.5,191.08375127153013,487.0,0.0,97.4,217.7930210084795,87.80100739998795,0.8928916006778437,1259951.375,2769257.9418326872,7846546.0,24.0,7885906.0,2628635.333333333,4519022.469999273,7846707.0,622.0,10079587.0,2519896.75,3696066.311672395,7846599.0,122.0,0,136,168,0.3968407114123749,0.4960508892654687,0.0,487.0,88.50000000000001,184.9884380771464,34220.72222222222,1,2,3,8,1.0,98.33333333333331,99.5,97.4,2,199,2,243,64240,127,2,32,39360.0,0.0,39360.0,39360.0,7846546.0,0.0,7846546.0,7846546.0,0,BENIGN,0.99
10070439,4,5,391.0,487.0,386.0,0.0,97.75,192.18112116785383,487.0,0.0,97.4,217.7930210084795,87.18587144016263,0.8937048325301409,1258804.875,2759875.227885205,7813534.0,53.0,7847023.0,2615674.333333333,4501607.060944607,7813650.0,785.0,10070380.0,2517595.0,3680708.335936531,7813587.0,140.0,0,136,168,0.3972021477911737,0.4965026847389672,0.0,487.0,87.8,185.3230212958504,34344.62222222223,1,2,3,8,1.0,97.55555555555556,97.75,97.4,2,195,2,243,64240,127,2,32,33489.0,0.0,33489.0,33489.0,7813534.0,0.0,7813534.0,7813534.0,0,BENIGN,0.99
10064177,4,5,398.0,487.0,386.0,0.0,99.5,191.08375127153013,487.0,0.0,97.4,217.7930210084795,87.93565534469435,0.894260901810451,1258022.125,2754950.7595558343,7792859.0,30.0,7814510.0,2604836.6666666665,4493074.982284664,7792980.0,797.0,10064147.0,2516036.75,3672797.1585433697,7792911.0,137.0,0,136,168,0.3974492896935337,0.4968116121169172,0.0,487.0,88.50000000000001,184.9884380771464,34220.72222222222,1,2,3,8,1.0,98.33333333333331,99.5,97.4,2,199,2,243,64240,127,2,32,21651.0,0.0,21651.0,21651.0,7792859.0,0.0,7792859.0,7792859.0,0,BENIGN,0.99
10093343,4,5,398.0,487.0,386.0,0.0,99.5,191.08375127153013,487.0,0.0,97.4,217.7930210084795,87.68155406984583,0.8916768210492796,1261667.875,2738658.5930212745,7742383.0,34.0,7793325.0,2597775.0,4455534.5714500975,7742504.0,693.0,10093309.0,2523327.25,3640895.712221776,7742435.0,141.0,0,136,168,0.3963008093552354,0.4953760116940442,0.0,487.0,88.50000000000001,184.9884380771464,34220.72222222222,1,2,3,8,1.0,98.33333333333331,99.5,97.4,2,199,2,243,64240,127,2,32,50942.0,0.0,50942.0,50942.0,7742383.0,0.0,7742383.0,7742383.0,0,BENIGN,0.99
10059663,4,5,394.0,487.0,386.0,0.0,98.5,191.7037645257216,487.0,0.0,97.4,217.7930210084795,87.5774864426373,0.8946621770530484,1257457.875,2725617.0619063987,7690416.0,2.0,7712359.0,2570786.333333333,4433846.669126295,7690538.0,740.0,10059621.0,2514905.25,3621895.327764951,7690469.0,2.0,0,136,168,0.3976276342457993,0.497034542807249,0.0,487.0,88.1,185.17646238715716,34290.32222222222,1,2,3,8,1.0,97.88888888888889,98.5,97.4,2,197,2,243,64240,127,2,32,21943.0,0.0,21943.0,21943.0,7690416.0,0.0,7690416.0,7690416.0,0,BENIGN,0.99
10090872,4,5,398.0,487.0,386.0,0.0,99.5,191.08375127153013,487.0,0.0,97.4,217.7930210084795,87.70302507057865,0.8918951702092743,1261359.0,2732193.539740917,7711641.0,30.0,7742818.0,2580939.333333333,4443446.148988905,7711760.0,591.0,10090842.0,2522710.5,3629828.6883224025,7711694.0,226.0,0,136,168,0.3963978534263441,0.4954973167829302,0.0,487.0,88.50000000000001,184.9884380771464,34220.72222222222,1,2,3,8,1.0,98.33333333333331,99.5,97.4,2,199,2,243,64240,127,2,32,31177.0,0.0,31177.0,31177.0,7711641.0,0.0,7711641.0,7711641.0,0,BENIGN,0.99
10074304,4,5,397.0,487.0,386.0,0.0,99.25,191.23698212776037,487.0,0.0,97.4,217.7930210084795,87.74799728100324,0.8933619632681324,1259288.0,2717161.1259048083,7660707.0,21.0,7690866.0,2563622.0,4414253.554281063,7660736.0,709.0,10074283.0,2518570.75,3605332.254570848,7660760.0,130.0,0,136,168,0.3970497614525033,0.4963122018156292,0.0,487.0,88.4,185.034651409465,34237.822222222225,1,2,3,8,1.0,98.22222222222224,99.25,97.4,2,198,2,243,64240,127,2,32,30159.0,0.0,30159.0,30159.0,7660707.0,0.0,7660707.0,7660707.0,0,BENIGN,0.99
10070218,4,5,400.0,487.0,386.0,0.0,100.0,190.78085158981057,487.0,0.0,97.4,217.7930210084795,88.08150925829014,0.893724445687273,1258777.2499999998,2711305.67017668,7637698.0,31.0,7661786.0,2553928.6666666665,4402814.373995948,7637844.0,654.0,10070187.0,2517546.75,3595570.7859193813,7637836.0,92.0,0,136,168,0.3972108647498991,0.4965135809373739,0.0,487.0,88.70000000000002,184.89759928734128,34187.12222222223,1,2,3,8,1.0,98.55555555555556,100.0,97.4,2,200,2,243,64240,127,2,32,24088.0,0.0,24088.0,24088.0,7637698.0,0.0,7637698.0,7637698.0,0,BENIGN,0.99
10098102,4,5,395.0,487.0,386.0,0.0,98.75,191.5469916234656,487.0,0.0,97.4,217.7930210084795,87.3431462664964,0.8912565945560859,1262262.75,2691314.070252552,7575942.0,30.0,7638260.0,2546086.6666666665,4356115.176276028,7575972.0,655.0,10098071.0,2524517.75,3557003.7789860326,7575998.0,119.0,0,136,168,0.396114042024927,0.4951425525311588,0.0,487.0,88.2,185.1286639670427,34272.62222222222,1,2,3,8,1.0,98.0,98.75,97.4,2,197,2,243,64240,127,2,32,62318.0,0.0,62318.0,62318.0,7575942.0,0.0,7575942.0,7575942.0,0,BENIGN,0.99
10062846,4,5,395.0,487.0,386.0,0.0,98.75,191.5469916234656,487.0,0.0,97.4,217.7930210084795,87.64916008850776,0.8943791845766098,1257855.75,2686167.9523866465,7548958.0,23.0,7576897.0,2525632.333333333,4350444.0256454665,7549070.0,924.0,10062823.0,2515705.75,3552153.796543197,7549113.0,114.0,0,136,168,0.3975018598118265,0.4968773247647832,0.0,487.0,88.2,185.1286639670427,34272.62222222222,1,2,3,8,1.0,98.0,98.75,97.4,2,197,2,243,64240,127,2,32,27939.0,0.0,27939.0,27939.0,7548958.0,0.0,7548958.0,7548958.0,0,BENIGN,0.99
10088825,4,5,400.0,487.0,386.0,0.0,100.0,190.78085158981057,487.0,0.0,97.4,217.7930210084795,87.91905895879847,0.8920761337420363,1261103.125,2674587.87925165,7506599.0,25.0,7549492.0,2516497.333333333,4321625.197377641,7506624.0,910.0,10088799.0,2522199.75,3528560.9436603067,7506674.0,321.0,0,136,168,0.3964782816631272,0.4955978520789091,0.0,487.0,88.70000000000002,184.89759928734128,34187.12222222223,1,2,3,8,1.0,98.55555555555556,100.0,97.4,2,200,2,243,64240,127,2,32,42893.0,0.0,42893.0,42893.0,7506599.0,0.0,7506599.0,7506599.0,0,BENIGN,0.99
10060271,4,5,396.0,487.0,386.0,0.0,99.0,191.3913965325157,487.0,0.0,97.4,217.7930210084795,87.77099543342321,0.8946081074754348,1257533.8750000002,2669967.926242156,7485653.0,27.0,7507298.0,2502432.6666666665,4315692.525062036,7485752.0,859.0,10060244.0,2515061.0,3523774.1349843447,7485707.0,116.0,0,136,168,0.3976036033224154,0.4970045041530193,0.0,487.0,88.3,185.0813935062685,34255.12222222222,1,2,3,8,1.0,98.11111111111111,99.0,97.4,2,198,2,243,64240,127,2,32,21645.0,0.0,21645.0,21645.0,7485653.0,0.0,7485653.0,7485653.0,0,BENIGN,0.99
10063917,4,5,398.0,487.0,386.0,0.0,99.5,191.08375127153013,487.0,0.0,97.4,217.7930210084795,87.93792715102877,0.8942840049257162,1257989.625,2664521.641642049,7464221.0,25.0,7486358.0,2495452.6666666665,4303195.973308947,7464341.0,658.0,10063892.0,2515973.0,3513705.318832339,7464274.0,108.0,0,136,168,0.3974595577447628,0.4968244471809535,0.0,487.0,88.50000000000001,184.9884380771464,34220.72222222222,1,2,3,8,1.0,98.33333333333331,99.5,97.4,2,199,2,243,64240,127,2,32,22137.0,0.0,22137.0,22137.0,7464221.0,0.0,7464221.0,7464221.0,0,BENIGN,0.99
10046776,4,5,390.0,487.0,386.0,0.0,97.5,192.34257632325367,487.0,0.0,97.4,217.7930210084795,87.29168441697118,0.8958097602653827,1255847.0,2657843.9982292303,7443072.0,31.0,7464656.0,2488218.6666666665,4291126.244229401,7443173.0,1516.0,10046745.0,2511686.25,3503937.6829477027,7443125.0,123.0,0,136,168,0.3981376712290589,0.4976720890363237,0.0,487.0,87.70000000000002,185.37292742529107,34363.12222222223,1,2,3,8,1.0,97.44444444444444,97.5,97.4,2,195,2,243,64240,127,2,32,21584.0,0.0,21584.0,21584.0,7443072.0,0.0,7443072.0,7443072.0,0,BENIGN,0.99
10056278,4,5,391.0,487.0,386.0,0.0,97.75,192.18112116785383,487.0,0.0,97.4,217.7930210084795,87.30864441098386,0.8949633253973288,1257034.75,2653413.837682141,7423071.0,25.0,7444052.0,2481350.6666666665,4279770.638536641,7423191.0,566.0,10056253.0,2514063.25,3494954.1368805184,7423126.0,97.0,0,136,168,0.3977614779543684,0.4972018474429605,0.0,487.0,87.8,185.3230212958504,34344.62222222223,1,2,3,8,1.0,97.55555555555556,97.75,97.4,2,195,2,243,64240,127,2,32,20981.0,0.0,20981.0,20981.0,7423071.0,0.0,7423071.0,7423071.0,0,BENIGN,0.99
10060283,4,5,397.0,487.0,386.0,0.0,99.25,191.23698212776037,487.0,0.0,97.4,217.7930210084795,87.87029152162022,0.8946070403784864,1257535.375,2648177.502979195,7401960.0,30.0,7423499.0,2474499.6666666665,4267423.270525943,7402082.0,677.0,10060253.0,2515063.25,3485193.1760354764,7402013.0,137.0,0,136,168,0.397603129057105,0.4970039113213813,0.0,487.0,88.4,185.034651409465,34237.822222222225,1,2,3,8,1.0,98.22222222222224,99.25,97.4,2,198,2,243,64240,127,2,32,21539.0,0.0,21539.0,21539.0,7401960.0,0.0,7401960.0,7401960.0,0,BENIGN,0.99
10071622,4,5,402.0,487.0,386.0,0.0,100.5,190.48272012617485,487.0,0.0,97.4,217.7930210084795,88.2678083033696,0.8935998590892311,1258952.75,2643542.5733411894,7380799.0,39.0,7402653.0,2467551.0,4255114.764639257,7380920.0,597.0,10071583.0,2517895.75,3475611.280160885,7380858.0,338.0,0,136,168,0.3971554929285472,0.496444366160684,0.0,487.0,88.9,184.80888025801744,34154.322222222225,1,2,3,8,1.0,98.77777777777776,100.5,97.4,2,201,2,243,64240,127,2,32,21854.0,0.0,21854.0,21854.0,7380799.0,0.0,7380799.0,7380799.0,0,BENIGN,0.99
10070154,4,5,401.0,487.0,386.0,0.0,100.25,190.63118842414008,487.0,0.0,97.4,217.7930210084795,88.18137240006459,0.8937301256763303,1258769.25,2638355.4600387365,7360142.0,31.0,7380921.0,2460307.0,4243499.777378691,7360266.0,751.0,10070123.0,2517530.75,3466648.343103117,7360300.0,144.0,0,136,168,0.3972133891894801,0.4965167364868501,0.0,487.0,88.80000000000001,184.85297461015395,34170.62222222222,1,2,3,8,1.0,98.66666666666669,100.25,97.4,2,200,2,243,64240,127,2,32,20779.0,0.0,20779.0,20779.0,7360142.0,0.0,7360142.0,7360142.0,0,BENIGN,0.99
10063785,4,5,399.0,487.0,386.0,0.0,99.75,190.93170681337,487.0,0.0,97.4,217.7930210084795,88.03844676729481,0.8942957346564936,1257973.125,2632807.6630627317,7340001.0,32.0,7360715.0,2453571.6666666665,4231886.0770834,7340120.0,612.0,10063753.0,2515938.25,3457491.580257608,7340055.0,112.0,0,136,168,0.3974647709584416,0.496830963698052,0.0,487.0,88.60000000000001,184.9427539056944,34203.822222222225,1,2,3,8,1.0,98.44444444444444,99.75,97.4,2,199,2,243,64240,127,2,32,20714.0,0.0,20714.0,20714.0,7340001.0,0.0,7340001.0,7340001.0,0,BENIGN,0.99
10063888,4,5,398.0,487.0,386.0,0.0,99.5,191.08375127153013,487.0,0.0,97.4,217.7930210084795,87.93818055208881,0.8942865818856489,1257986.0,2627231.6259624204,7318479.0,30.0,7340460.0,2446820.0,4219101.139584236,7318604.0,685.0,10063858.0,2515964.5,3447574.6459721024,7318543.0,118.0,0,136,168,0.3974607030602884,0.4968258788253605,0.0,487.0,88.50000000000001,184.9884380771464,34220.72222222222,1,2,3,8,1.0,98.33333333333331,99.5,97.4,2,199,2,243,64240,127,2,32,21981.0,0.0,21981.0,21981.0,7318479.0,0.0,7318479.0,7318479.0,0,BENIGN,0.99
10067233,4,5,400.0,487.0,386.0,0.0,100.0,190.78085158981057,487.0,0.0,97.4,217.7930210084795,88.10762599812679,0.8939894407927184,1258404.125,2622793.529703311,7298732.0,26.0,7319288.0,2439762.6666666665,4208088.9953555325,7298833.0,761.0,10067207.0,2516801.75,3439267.57535054,7298790.0,144.0,0,136,168,0.3973286403523192,0.496660800440399,0.0,487.0,88.70000000000002,184.89759928734128,34187.12222222223,1,2,3,8,1.0,98.55555555555556,100.0,97.4,2,200,2,243,64240,127,2,32,20556.0,0.0,20556.0,20556.0,7298732.0,0.0,7298732.0,7298732.0,0,BENIGN,0.99
10068223,4,5,400.0,487.0,386.0,0.0,100.0,190.78085158981057,487.0,0.0,97.4,217.7930210084795,88.09896244848768,0.89390153555399,1258527.875,2617415.7662837943,7277441.0,27.0,7299341.0,2433113.6666666665,4195434.007606046,7277569.0,595.0,10068196.0,2517049.0,3429582.90459321,7277512.0,129.0,0,136,168,0.3972895713573289,0.4966119641966611,0.0,487.0,88.70000000000002,184.89759928734128,34187.12222222223,1,2,3,8,1.0,98.55555555555556,100.0,97.4,2,200,2,243,64240,127,2,32,21900.0,0.0,21900.0,21900.0,7277441.0,0.0,7277441.0,7277441.0,0,BENIGN,0.99
