Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.10-192.168.100.20-80-42742-6,192.168.100.10,80,192.168.100.20,42742,6,22/06/2026 02:53:22 AM,8535,3,3,10945.0,0.0,7240.0,0.0,3648.333333333333,3620.3326274436904,0.0,0.0,0.0,0.0,1282366.725248975,702.9876977152901,1706.9999999999998,1888.2465411063247,4632.0,0.0,2020.0,1010.0,1337.8460300049478,1956.0,64.0,1883.0,941.5,1331.482068974269,1883.0,0.0,1,0,0,0,96,96,351.49384885764505,351.49384885764505,0.0,7240.0,2597.857142857143,3447.7092118570276,1.1886698809523808E7,2,0,0,2,6,0,0,0,1.0,3030.8333333333335,3648.3333333333335,0.0,0,0,0,0,0,0,0,0,0,0,128,166,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.10-192.168.100.20-80-42748-6,192.168.100.10,80,192.168.100.20,42748,6,22/06/2026 02:53:22 AM,8068,3,4,10945.0,0.0,7240.0,0.0,3648.333333333333,3620.3326274436904,0.0,0.0,0.0,0.0,1356593.9514129895,867.6251859196826,1344.6666666666665,2449.625821766799,6145.0,0.0,168.0,84.0,21.213203435596427,99.0,69.0,1755.0,585.0,1012.3838204949741,1754.0,0.0,1,0,0,0,96,128,371.8393653941497,495.7858205255329,0.0,7240.0,2273.125,3321.4765837543655,1.103220669642857E7,2,0,0,2,7,0,0,0,1.0,2597.8571428571427,3648.3333333333335,0.0,0,0,0,0,0,0,0,0,0,0,128,163,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.10-192.168.100.20-80-42754-6,192.168.100.10,80,192.168.100.20,42754,6,22/06/2026 02:53:22 AM,13638,3,3,10945.0,0.0,7240.0,0.0,3648.333333333333,3620.3326274436904,0.0,0.0,0.0,0.0,802537.0288898665,439.94720633523974,2727.6,3487.56825022823,7396.0,101.0,441.0,220.5,168.99852070358486,340.0,101.0,7632.0,3816.0,5062.88455329568,7396.0,236.0,1,0,0,0,96,96,219.97360316761987,219.97360316761987,0.0,7240.0,2597.857142857143,3447.7092118570276,1.1886698809523808E7,2,0,0,2,6,0,0,0,1.0,3030.8333333333335,3648.3333333333335,0.0,0,0,0,0,0,0,0,0,0,0,128,166,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42866-80-6,192.168.100.20,42866,192.168.100.10,80,6,22/06/2026 02:53:22 AM,1822,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.694840834248,1822.0,0.0,1822.0,1822.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,548.847420417124,548.847420417124,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,126,128,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42786-80-6,192.168.100.20,42786,192.168.100.10,80,6,22/06/2026 02:53:22 AM,2136,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.3295880149814,2136.0,0.0,2136.0,2136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,468.1647940074907,468.1647940074907,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,126,128,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42812-80-6,192.168.100.20,42812,192.168.100.10,80,6,22/06/2026 02:53:22 AM,2265,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0022075055188,2265.0,0.0,2265.0,2265.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,441.5011037527594,441.5011037527594,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,126,128,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42806-80-6,192.168.100.20,42806,192.168.100.10,80,6,22/06/2026 02:53:22 AM,4032,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.047619047619,2016.0,1161.069334708311,2837.0,1195.0,0,0,0,0,0,1195.0,1195.0,0.0,1195.0,1195.0,0,0,0,0,32,64,248.015873015873,496.031746031746,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,126,128,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42794-80-6,192.168.100.20,42794,192.168.100.10,80,6,22/06/2026 02:53:22 AM,4154,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.1954742416948,2077.0,974.3931444750625,2766.0,1388.0,0,0,0,0,0,1388.0,1388.0,0.0,1388.0,1388.0,0,0,0,0,32,64,240.7318247472316,481.4636494944632,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,126,128,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42768-80-6,192.168.100.20,42768,192.168.100.10,80,6,22/06/2026 02:53:22 AM,4212,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.2507122507124,2106.0,2199.1020894901626,3661.0,551.0,0,0,0,0,0,551.0,551.0,0.0,551.0,551.0,0,0,0,0,32,64,237.41690408357078,474.83380816714157,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,126,128,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42854-80-6,192.168.100.20,42854,192.168.100.10,80,6,22/06/2026 02:53:22 AM,3378,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0994671403197,1689.0,1327.9465350683363,2628.0,750.0,0,0,0,0,0,750.0,750.0,0.0,750.0,750.0,0,0,0,0,32,64,296.0331557134399,592.0663114268798,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,126,128,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42834-80-6,192.168.100.20,42834,192.168.100.10,80,6,22/06/2026 02:53:22 AM,3472,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0552995391705,1736.0,1163.8977618330573,2559.0,913.0,0,0,0,0,0,913.0,913.0,0.0,913.0,913.0,0,0,0,0,32,64,288.0184331797235,576.036866359447,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,126,128,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42840-80-6,192.168.100.20,42840,192.168.100.10,80,6,22/06/2026 02:53:22 AM,3570,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.3361344537816,1785.0,790.5453813665602,2344.0,1226.0,0,0,0,0,0,1226.0,1226.0,0.0,1226.0,1226.0,0,0,0,0,32,64,280.1120448179272,560.2240896358544,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,126,128,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42878-80-6,192.168.100.20,42878,192.168.100.10,80,6,22/06/2026 02:53:22 AM,3662,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.2244675040962,1831.0,438.4062043356595,2141.0,1521.0,0,0,0,0,0,1521.0,1521.0,0.0,1521.0,1521.0,0,0,0,0,32,64,273.07482250136536,546.1496450027307,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,126,128,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42818-80-6,192.168.100.20,42818,192.168.100.10,80,6,22/06/2026 02:53:22 AM,3929,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.5530669381521,1964.5,160.51323932934628,2078.0,1851.0,0,0,0,0,0,1851.0,1851.0,0.0,1851.0,1851.0,0,0,0,0,32,64,254.51768897938405,509.0353779587681,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,126,128,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42774-80-6,192.168.100.20,42774,192.168.100.10,80,6,22/06/2026 02:53:22 AM,4022,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.8975634012928,2011.0,14.142135623730951,2021.0,2001.0,0,0,0,0,0,2001.0,2001.0,0.0,2001.0,2001.0,0,0,0,0,32,64,248.63252113376427,497.26504226752854,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,126,128,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42894-80-6,192.168.100.20,42894,192.168.100.10,80,6,22/06/2026 02:53:22 AM,4120,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.1553398058252,2060.0,131.52186130069785,2153.0,1967.0,0,0,0,0,0,2153.0,2153.0,0.0,2153.0,2153.0,0,0,0,0,32,64,242.71844660194174,485.43689320388347,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,126,128,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42756-80-6,192.168.100.20,42756,192.168.100.10,80,6,22/06/2026 02:53:22 AM,5172,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.046403712297,2586.0,5.656854249492381,2590.0,2582.0,0,0,0,0,0,2590.0,2590.0,0.0,2590.0,2590.0,0,0,0,0,32,64,193.34880123743233,386.69760247486465,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,126,128,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42902-80-6,192.168.100.20,42902,192.168.100.10,80,6,22/06/2026 02:53:22 AM,1512,3,5,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,7240.0,0.0,2189.0,3247.5382984654702,7292989.417989418,5291.005291005291,216.00000000000003,299.84495993763176,765.0,1.0,792.0,396.0,558.6143571373725,791.0,1.0,1486.0,371.5,343.09328177625395,791.0,65.0,0,0,0,0,104,168,1984.126984126984,3306.878306878307,0.0,7240.0,1225.2222222222222,2565.1711335590153,6580102.944444444,1,2,0,3,7,0,0,0,1.0,1378.375,27.333333333333332,2189.0,0,0,0,0,0,0,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42920-80-6,192.168.100.20,42920,192.168.100.10,80,6,22/06/2026 02:53:22 AM,23192,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,475465.6778199379,388.06484994825803,2899.0,5135.291673452304,14453.0,70.0,15788.0,7894.0,9275.82675560513,14453.0,1335.0,23093.0,4618.6,6904.396664445055,16001.0,70.0,0,0,0,0,104,200,129.35494998275266,258.7098999655053,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,1489330,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42904-80-6,192.168.100.20,42904,192.168.100.10,80,6,22/06/2026 02:53:22 AM,23331,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,472632.9775834726,385.75286100038574,2916.375,5524.997167096882,15330.0,2.0,15789.0,7894.5,10515.384943025148,15330.0,459.0,23302.0,4660.4,6914.198059066576,15916.0,2.0,0,0,0,0,104,200,128.58428700012857,257.16857400025714,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,1462079,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42992-80-6,192.168.100.20,42992,192.168.100.10,80,6,22/06/2026 02:53:22 AM,29537,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,373328.36780986557,304.7025764295629,3692.1250000000005,4809.461937160954,11685.0,2.0,16243.0,8121.5,2891.3596282717926,10166.0,6077.0,29138.0,5827.6,7532.262893712619,16072.0,2.0,0,0,0,0,104,200,101.56752547652097,203.13505095304194,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,829471,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42966-80-6,192.168.100.20,42966,192.168.100.10,80,6,22/06/2026 02:53:22 AM,30088,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,366491.6245679341,299.1225737835682,3760.9999999999995,4783.712545114486,12154.0,2.0,15788.0,7894.0,2187.788380991178,9441.0,6347.0,29730.0,5946.0,7586.670976126486,16029.0,2.0,0,0,0,0,104,200,99.70752459452274,199.41504918904548,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,771118,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42950-80-6,192.168.100.20,42950,192.168.100.10,80,6,22/06/2026 02:53:22 AM,30090,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,366467.26487205055,299.1026919242273,3761.2499999999995,4721.135872708117,12074.0,3.0,15789.0,7894.5,607.4047250392443,8324.0,7465.0,29796.0,5959.200000000001,7546.58433995142,16023.0,3.0,0,0,0,0,104,200,99.70089730807578,199.40179461615156,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,771064,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42978-80-6,192.168.100.20,42978,192.168.100.10,80,6,22/06/2026 02:53:22 AM,29634,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,372106.3643112641,303.70520348248635,3704.2500000000005,4662.625923232529,11183.0,8.0,16243.0,8121.5,2889.9454147094198,10165.0,6078.0,29300.0,5860.000000000001,7325.363711106774,16066.0,8.0,0,0,0,0,104,200,101.23506782749544,202.47013565499088,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,823463,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42936-80-6,192.168.100.20,42936,192.168.100.10,80,6,22/06/2026 02:53:22 AM,30092,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,366442.90841419646,299.0828127076964,3761.5000000000005,4863.161376247817,11943.0,2.0,15788.0,7894.0,5726.150714048662,11943.0,3845.0,29864.0,5972.799999999999,7087.616785633941,16017.0,2.0,0,0,0,0,104,200,99.69427090256546,199.38854180513093,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,770903,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-42922-80-6,192.168.100.20,42922,192.168.100.10,80,6,22/06/2026 02:53:22 AM,30093,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,366430.73139932874,299.07287409032,3761.6249999999995,4844.345538504512,11943.0,2.0,15788.0,7894.0,5726.150714048662,11943.0,3845.0,29931.0,5986.200000000001,7041.1039759401365,16012.0,2.0,0,0,0,0,104,200,99.69095803010666,199.3819160602133,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,770849,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-43008-80-6,192.168.100.20,43008,192.168.100.10,80,6,22/06/2026 02:53:22 AM,31929,6,7,82.0,10945.0,82.0,0.0,13.666666666666666,33.47635981803676,2896.0,0.0,1563.5714285714284,1479.9328652727074,345360.01753891446,407.1533715431113,2660.75,4571.440853524491,13449.0,0.0,31697.0,6339.4,6728.8314587304085,15454.0,0.0,31353.0,5225.5,7443.099804516933,16040.0,57.0,0,0,0,0,200,232,187.91694071220522,219.23643083090607,0.0,2896.0,787.6428571428572,1288.2869727571667,1659683.3241758246,1,2,0,5,12,0,0,0,1.0,848.2307692307693,13.666666666666666,1563.5714285714287,0,0,0,11027,5,784504,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-43012-80-6,192.168.100.20,43012,192.168.100.10,80,6,22/06/2026 02:53:22 AM,31110,5,5,82.0,10945.0,82.0,0.0,16.4,36.67151483099655,5153.0,0.0,2189.0,2200.4792659782097,354451.94471231115,321.44005143040823,3456.6666666666665,5126.171963561113,13795.0,0.0,31080.0,7770.0,6608.137256443755,15713.0,0.0,31096.0,7774.0,8167.463661790401,15797.0,87.0,0,0,0,0,168,168,160.72002571520412,160.72002571520412,0.0,5153.0,1002.4545454545455,1796.6551902708745,3227969.8727272726,1,2,0,4,9,0,0,0,1.0,1102.7,16.4,2189.0,0,0,0,11027,4,700438,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-43018-80-6,192.168.100.20,43018,192.168.100.10,80,6,22/06/2026 02:53:22 AM,31112,5,5,82.0,10945.0,82.0,0.0,16.4,36.67151483099655,5153.0,0.0,2189.0,2200.4792659782097,354429.15916688094,321.41938801748523,3456.8888888888887,5173.267909272737,14004.0,0.0,31080.0,7770.0,6608.640152608301,15714.0,0.0,31029.0,7757.25,8293.899258893049,15799.0,68.0,0,0,0,0,168,168,160.70969400874262,160.70969400874262,0.0,5153.0,1002.4545454545455,1796.6551902708745,3227969.8727272726,1,2,0,4,9,0,0,0,1.0,1102.7,16.4,2189.0,0,0,0,11027,4,700304,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-43038-80-6,192.168.100.20,43038,192.168.100.10,80,6,22/06/2026 02:53:22 AM,36639,5,6,82.0,10945.0,82.0,0.0,16.4,36.67151483099655,2896.0,0.0,1824.1666666666665,1434.5028988003705,300963.4542427468,300.22653456699146,3663.8999999999996,5543.387661589857,16187.0,1.0,36614.0,9153.5,8610.473254512011,20592.0,1.0,36428.0,7285.6,8163.915041204189,16187.0,2.0,0,0,0,0,168,200,136.46660662135977,163.75992794563172,0.0,2896.0,918.9166666666666,1352.7187074610713,1829847.9015151516,1,2,0,5,10,0,0,0,1.0,1002.4545454545455,16.4,1824.1666666666667,0,0,0,11027,5,534823,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-43058-80-6,192.168.100.20,43058,192.168.100.10,80,6,22/06/2026 02:53:22 AM,36695,5,6,82.0,10945.0,82.0,0.0,16.4,36.67151483099655,2896.0,0.0,1824.1666666666665,1434.5028988003705,300504.15587954764,299.76836081209973,3669.499999999999,5886.563782604131,17649.0,1.0,36614.0,9153.5,8610.473254512011,20592.0,1.0,36359.0,7271.8,8753.36584977459,17649.0,2.0,0,0,0,0,168,200,136.2583458236817,163.51001498841805,0.0,2896.0,918.9166666666666,1352.7187074610713,1829847.9015151516,1,2,0,5,10,0,0,0,1.0,1002.4545454545455,16.4,1824.1666666666667,0,0,0,11027,5,533375,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-43042-80-6,192.168.100.20,43042,192.168.100.10,80,6,22/06/2026 02:53:22 AM,36761,5,5,82.0,10945.0,82.0,0.0,16.4,36.67151483099655,5153.0,0.0,2189.0,2200.4792659782097,299964.6364353527,272.0274203639727,4084.5555555555557,6777.080771082618,19709.0,0.0,36664.0,9166.0,8633.418751186191,20643.0,0.0,36487.0,9121.75,10121.61846000925,19709.0,2.0,0,0,0,0,168,168,136.01371018198634,136.01371018198634,0.0,5153.0,1002.4545454545455,1796.6551902708745,3227969.8727272726,1,2,0,4,9,0,0,0,1.0,1102.7,16.4,2189.0,0,0,0,11027,4,531677,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-43096-80-6,192.168.100.20,43096,192.168.100.10,80,6,22/06/2026 02:53:22 AM,36270,4,5,82.0,10945.0,82.0,0.0,20.5,41.0,5153.0,0.0,2189.0,2200.4792659782097,304025.3653156879,248.1389578163772,4533.75,7158.971668971938,20005.0,4.0,36239.0,12079.666666666668,7662.33217325726,20762.0,6264.0,36193.0,9048.25,10365.314993605678,20005.0,4.0,0,0,0,0,136,168,110.28398125172319,137.854976564654,0.0,5153.0,1102.6999999999998,1861.1314390266296,3463810.233333333,1,2,0,4,8,0,0,0,1.0,1225.2222222222222,20.5,2189.0,0,0,0,11027,4,530322,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-43108-80-6,192.168.100.20,43108,192.168.100.10,80,6,22/06/2026 02:53:22 AM,36793,5,5,82.0,10945.0,82.0,0.0,16.4,36.67151483099655,5153.0,0.0,2189.0,2200.4792659782097,299703.74799554265,271.7908297774033,4088.1111111111113,6794.61467716243,19930.0,0.0,36764.0,9191.0,8932.254474655321,21287.0,0.0,36651.0,9162.75,10198.730946380861,19930.0,3.0,0,0,0,0,168,168,135.89541488870165,135.89541488870165,0.0,5153.0,1002.4545454545455,1796.6551902708745,3227969.8727272726,1,2,0,4,9,0,0,0,1.0,1102.7,16.4,2189.0,0,0,0,11027,4,517310,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-43122-80-6,192.168.100.20,43122,192.168.100.10,80,6,22/06/2026 02:53:22 AM,36855,5,5,82.0,10945.0,82.0,0.0,16.4,36.67151483099655,5153.0,0.0,2189.0,2200.4792659782097,299199.56586623256,271.333604666938,4095.000000000001,6753.241721573426,19857.0,1.0,36765.0,9191.25,8931.460924731184,21286.0,1.0,36647.0,9161.75,10158.397687791778,19857.0,3.0,0,0,0,0,168,168,135.666802333469,135.666802333469,0.0,5153.0,1002.4545454545455,1796.6551902708745,3227969.8727272726,1,2,0,4,9,0,0,0,1.0,1102.7,16.4,2189.0,0,0,0,11027,4,515834,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-43136-80-6,192.168.100.20,43136,192.168.100.10,80,6,22/06/2026 02:53:22 AM,37076,5,5,82.0,10945.0,82.0,0.0,16.4,36.67151483099655,5153.0,0.0,2189.0,2200.4792659782097,297416.11824360775,269.71625849606215,4119.555555555555,6783.852926455421,19794.0,1.0,37062.0,9265.5,8699.981475076063,20918.0,1.0,36795.0,9198.75,10113.02867180088,19794.0,2.0,0,0,0,0,168,168,134.85812924803108,134.85812924803108,0.0,5153.0,1002.4545454545455,1796.6551902708745,3227969.8727272726,1,2,0,4,9,0,0,0,1.0,1102.7,16.4,2189.0,0,0,0,11027,4,526775,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-43144-80-6,192.168.100.20,43144,192.168.100.10,80,6,22/06/2026 02:53:22 AM,37149,4,5,82.0,10945.0,82.0,0.0,20.5,41.0,5153.0,0.0,2189.0,2200.4792659782097,296831.67783789604,242.26762496971654,4643.625,7028.547542243093,19776.0,87.0,37062.0,12354.0,7503.895854821014,20918.0,6931.0,36795.0,9198.75,10099.5943936708,19776.0,421.0,0,0,0,0,136,168,107.67449998654068,134.59312498317584,0.0,5153.0,1102.6999999999998,1861.1314390266296,3463810.233333333,1,2,0,4,8,0,0,0,1.0,1225.2222222222222,20.5,2189.0,0,0,0,11027,4,524970,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
