Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.20-192.168.100.10-59816-80-6,192.168.100.20,59816,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20428274,6,7,211.0,482.0,168.0,0.0,35.166666666666664,65.55430318954406,482.0,0.0,68.85714285714285,182.17887599044752,33.92357083129001,0.6363729015970708,1702356.1666666667,4455471.511841508,1.5008082E7,0.0,1.5148053E7,3029610.6,6696754.006759193,1.5008667E7,0.0,2.0427566E7,3404594.3333333335,6059646.282425292,1.5008225E7,68.0,0,0,0,0,200,232,0.29371056996787887,0.342662331629192,0.0,482.0,49.50000000000001,132.12101096518123,17455.96153846154,1,2,0,5,12,0,0,0,1.0,53.30769230769231,35.166666666666664,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,70057.0,98873.32699975256,139971.0,143.0,1.0144046E7,6878785.679070979,1.5008082E7,5280010.0,NeedManualLabel
192.168.100.20-192.168.100.10-59832-80-6,192.168.100.20,59832,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20426976,6,7,209.0,482.0,168.0,0.0,34.83333333333333,65.7036275000602,482.0,0.0,68.85714285714285,182.17887599044752,33.82781670669217,0.6364133389102724,1702248.0,4455440.202304655,1.5007822E7,1.0,1.5146606E7,3029321.2,6696907.597277882,1.5008666E7,1.0,2.0426385E7,3404397.5,6059691.690189155,1.5008036E7,69.0,0,0,0,0,200,232,0.2937292333432026,0.34268410556706974,0.0,482.0,49.35714285714286,132.166332931044,17467.93956043956,1,2,0,5,12,0,0,0,1.0,53.15384615384615,34.833333333333336,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,69499.0,97983.78666901989,138784.0,214.0,1.01439545E7,6878547.3840857195,1.5007822E7,5280087.0,NeedManualLabel
192.168.100.20-192.168.100.10-59856-80-6,192.168.100.20,59856,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20428105,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.87489931151225,0.6363781662567332,1702342.0833333333,4455873.290604506,1.5007106E7,0.0,1.5140986E7,3028197.2,6697515.551464416,1.5008667E7,0.0,2.0427796E7,3404632.6666666665,6060427.816269761,1.5007578E7,2.0,0,0,0,0,200,232,0.2937129998107999,0.3426651664459332,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,67176.0,94333.70146453493,133880.0,472.0,1.01468755E7,6873403.889359369,1.5007106E7,5286645.0,NeedManualLabel
192.168.100.20-192.168.100.10-59876-80-6,192.168.100.20,59876,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20424726,6,7,209.0,482.0,168.0,0.0,34.833333333333336,65.64576655555686,482.0,0.0,68.85714285714285,182.17887599044752,33.83154319915968,0.6364834465833226,1702060.5,4455730.112701672,1.500649E7,0.0,1.5137431E7,3027486.2,6696705.239148443,1.5006508E7,0.0,2.0424155E7,3404025.833333333,6060639.159752523,1.5007427E7,351.0,0,0,0,0,200,232,0.2937615907307643,0.3427218558525583,0.0,482.0,49.35714285714286,132.1552741418839,17465.016483516483,1,2,0,5,12,0,0,0,1.0,53.15384615384615,34.833333333333336,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,65939.0,91926.70998137593,130941.0,937.0,1.01462485E7,6873419.445708555,1.500649E7,5286007.0,NeedManualLabel
192.168.100.20-192.168.100.10-59904-80-6,192.168.100.20,59904,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20419732,6,7,208.0,482.0,168.0,0.0,34.666666666666664,65.75003168567045,482.0,0.0,68.85714285714285,182.17887599044752,33.79084505124749,0.6366391096611846,1701644.3333333333,4455945.745067153,1.5006714E7,14.0,1.5133467E7,3026693.4,6697741.958624287,1.5007602E7,405.0,2.0419051E7,3403175.166666667,6060953.457455202,1.5006983E7,128.0,0,0,0,0,200,232,0.293833435228239,0.3428056744329456,0.0,482.0,49.28571428571429,132.1836883754099,17472.527472527472,1,2,0,5,12,0,0,0,1.0,53.07692307692308,34.666666666666664,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,63511.0,89437.69411159928,126753.0,269.0,1.0146291E7,6873676.125470126,1.5006714E7,5285868.0,NeedManualLabel
192.168.100.20-192.168.100.10-59864-80-6,192.168.100.20,59864,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20428692,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.8739259468986,0.6363598805053206,1702391.0,4455931.53152706,1.5006839E7,0.0,1.5139678E7,3027935.6,6697655.210491677,1.5008668E7,0.0,2.0427544E7,3404590.6666666665,6060644.717658301,1.5007433E7,245.0,0,0,0,0,200,232,0.2937045602332249,0.3426553202720957,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,66716.5,93511.33627801498,132839.0,594.0,1.0147507E7,6872133.218473577,1.5006839E7,5288175.0,NeedManualLabel
192.168.100.20-192.168.100.10-59918-80-6,192.168.100.20,59918,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20422538,6,7,208.0,482.0,168.0,0.0,34.66666666666667,65.71960640985814,482.0,0.0,68.85714285714285,182.17887599044752,33.78620228298755,0.6365516372157075,1701878.1666666667,4456169.620122744,1.5006279E7,0.0,1.5131864E7,3026372.8,6697919.37583364,1.5007602E7,0.0,2.0422466E7,3403744.3333333335,6061127.485871343,1.5006621E7,233.0,0,0,0,0,200,232,0.2937930633303265,0.34275857388538095,0.0,482.0,49.28571428571429,132.17786883963976,17470.98901098901,1,2,0,5,12,0,0,0,1.0,53.07692307692308,34.666666666666664,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,62963.5,88560.17459614677,125585.0,342.0,1.0148189E7,6870376.76522911,1.5006279E7,5290099.0,NeedManualLabel
192.168.100.20-192.168.100.10-59926-80-6,192.168.100.20,59926,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20421206,6,7,209.0,482.0,168.0,0.0,34.83333333333333,65.7036275000602,482.0,0.0,68.85714285714285,182.17887599044752,33.837374736829936,0.6365931571328353,1701767.1666666665,4456053.002789655,1.5005736E7,1.0,1.5130233E7,3026046.6,6698096.70770584,1.5007602E7,1.0,2.0421081E7,3403513.5,6061216.79920462,1.5006472E7,72.0,0,0,0,0,200,232,0.2938122263690009,0.34278093076383437,0.0,482.0,49.35714285714286,132.166332931044,17467.93956043956,1,2,0,5,12,0,0,0,1.0,53.15384615384615,34.833333333333336,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,62616.5,87512.2423464283,124497.0,736.0,1.01479505E7,6869946.137199366,1.5005736E7,5290165.0,NeedManualLabel
192.168.100.20-192.168.100.10-59880-80-6,192.168.100.20,59880,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20429714,6,7,211.0,482.0,168.0,0.0,35.166666666666664,65.55430318954406,482.0,0.0,68.85714285714285,182.17887599044752,33.92117970912368,0.6363280464914977,1702476.1666666667,4456476.512095112,1.5007198E7,1.0,1.5136996E7,3027399.2,6697358.982372768,1.5007601E7,1.0,2.042911E7,3404851.6666666665,6061146.709424403,1.5007277E7,81.0,0,0,0,0,200,232,0.29368986761146043,0.34263817888003717,0.0,482.0,49.50000000000001,132.12101096518123,17455.96153846154,1,2,0,5,12,0,0,0,1.0,53.30769230769231,35.166666666666664,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,64938.5,91725.18454873776,129798.0,79.0,1.0149878E7,6869287.820786082,1.5007198E7,5292558.0,NeedManualLabel
192.168.100.20-192.168.100.10-59942-80-6,192.168.100.20,59942,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20423908,6,7,209.0,482.0,168.0,0.0,34.83333333333333,65.67318072597571,482.0,0.0,68.85714285714285,182.17887599044752,33.83289818970982,0.6365089384460604,1701992.3333333333,4456162.735820755,1.5005148E7,6.0,1.5129222E7,3025844.4,6698208.17286954,1.5007602E7,268.0,2.0423835E7,3403972.5,6061301.879330867,1.5006011E7,92.0,0,0,0,0,200,232,0.293773356205874,0.34273558224018635,0.0,482.0,49.357142857142854,132.16051263104688,17466.4010989011,1,2,0,5,12,0,0,0,1.0,53.15384615384615,34.833333333333336,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,62468.5,87123.33361677571,124074.0,863.0,1.01494395E7,6867008.815630318,1.5005148E7,5293731.0,NeedManualLabel
192.168.100.20-192.168.100.10-59888-80-6,192.168.100.20,59888,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20429955,6,7,211.0,482.0,168.0,0.0,35.166666666666664,65.55430318954406,482.0,0.0,68.85714285714285,182.17887599044752,33.92077956118846,0.6363205401088745,1702496.25,4456611.426474361,1.5006936E7,1.0,1.5135076E7,3027015.2,6697566.612846057,1.5007601E7,1.0,2.0429657E7,3404942.8333333335,6061351.750518144,1.5007083E7,72.0,0,0,0,0,200,232,0.2936864031271728,0.34263413698170164,0.0,482.0,49.50000000000001,132.12101096518123,17455.96153846154,1,2,0,5,12,0,0,0,1.0,53.30769230769231,35.166666666666664,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,64143.5,90504.71824440977,128140.0,147.0,1.0150798E7,6867616.220355357,1.5006936E7,5294660.0,NeedManualLabel
192.168.100.20-192.168.100.10-59920-80-6,192.168.100.20,59920,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20428006,6,7,211.0,482.0,168.0,0.0,35.166666666666664,65.55430318954406,482.0,0.0,68.85714285714285,182.17887599044752,33.92401588290115,0.636381250328593,1702333.8333333333,4456572.81192471,1.5005999E7,0.0,1.5131027E7,3026205.4,6698011.626126913,1.5007601E7,0.0,2.0427833E7,3404638.833333333,6061545.885089591,1.5006464E7,116.0,0,0,0,0,200,232,0.2937144232285814,0.3426668271000116,0.0,482.0,49.50000000000001,132.12101096518123,17455.96153846154,1,2,0,5,12,0,0,0,1.0,53.30769230769231,35.166666666666664,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,62746.5,88079.34198493992,125028.0,465.0,1.01511985E7,6865724.709715683,1.5005999E7,5296398.0,NeedManualLabel
192.168.100.20-192.168.100.10-59946-80-6,192.168.100.20,59946,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20427178,6,7,210.0,482.0,168.0,0.0,35.0,65.62926176637978,482.0,0.0,68.85714285714285,182.17887599044752,33.87643657875796,0.6364070455547016,1702264.8333333335,4456395.66958841,1.5004917E7,5.0,1.5128448E7,3025689.6,6696805.291640284,1.5004929E7,378.0,2.0427103E7,3404517.1666666665,6061598.371987619,1.5006008E7,81.0,0,0,0,0,200,232,0.2937263287175546,0.342680716837147,0.0,482.0,49.42857142857143,132.1436946810405,17461.95604395605,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,62311.0,86578.15428848087,123531.0,1091.0,1.01512375E7,6864139.376312262,1.5004917E7,5297558.0,NeedManualLabel
192.168.100.20-192.168.100.10-59950-80-6,192.168.100.20,59950,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20425321,6,7,209.0,482.0,168.0,0.0,34.833333333333336,65.64576655555686,482.0,0.0,68.85714285714285,182.17887599044752,33.83055766908143,0.6364649054964668,1702110.0833333335,4456591.5189454425,1.5005325E7,15.0,1.5127277E7,3025455.4,6697567.82933949,1.5006077E7,569.0,2.0425227E7,3404204.5,6061546.734296808,1.5005451E7,234.0,0,0,0,0,200,232,0.2937530333060616,0.3427118721904052,0.0,482.0,49.35714285714286,132.1552741418839,17465.016483516483,1,2,0,5,12,0,0,0,1.0,53.15384615384615,34.833333333333336,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,61039.0,86143.99072483234,121952.0,126.0,1.01515045E7,6864338.780424558,1.5005325E7,5297684.0,NeedManualLabel
192.168.100.20-192.168.100.10-59948-80-6,192.168.100.20,59948,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20427263,6,7,210.0,482.0,168.0,0.0,35.0,65.62926176637978,482.0,0.0,68.85714285714285,182.17887599044752,33.87629561532546,0.6364043973977326,1702271.9166666665,4456706.166375474,1.5005555E7,1.0,1.5128509E7,3025701.8,6697434.822920354,1.5006077E7,290.0,2.0427142E7,3404523.666666667,6061596.54377365,1.5005623E7,1.0,0,0,0,0,200,232,0.2937251064912612,0.3426792909064714,0.0,482.0,49.42857142857143,132.1436946810405,17461.95604395605,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,61511.0,86893.52391289007,122954.0,68.0,1.015212E7,6863793.601096262,1.5005555E7,5298685.0,NeedManualLabel
192.168.100.20-192.168.100.10-59956-80-6,192.168.100.20,59956,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20425257,7,7,209.0,482.0,168.0,0.0,29.85714285714286,61.37977020546909,482.0,0.0,68.85714285714285,182.17887599044752,33.830663672922206,0.6854258920707829,1571173.6153846155,4292841.903495836,1.5004894E7,0.0,2.0425158E7,3404193.0,6062100.645160026,1.5006077E7,0.0,2.0425131E7,3404188.5,6061518.64695285,1.5005135E7,423.0,0,0,0,0,232,232,0.34271294603539143,0.34271294603539143,0.0,482.0,46.06666666666666,127.98909923821452,16381.209523809524,1,2,0,5,13,0,0,0,1.0,49.357142857142854,29.857142857142858,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,60721.5,85532.34335910597,121202.0,241.0,1.0151626E7,6863557.427431346,1.5004894E7,5298358.0,NeedManualLabel
192.168.100.20-192.168.100.10-60030-80-6,192.168.100.20,60030,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20473330,6,7,209.0,482.0,168.0,0.0,34.83333333333333,65.67318072597571,482.0,0.0,68.85714285714285,182.17887599044752,33.75122659577118,0.6349724251013391,1706110.8333333333,4460492.017924802,1.5003325E7,1.0,1.5117691E7,3023538.2,6697538.438147982,1.5004158E7,1.0,2.0472757E7,3412126.1666666665,6065349.560696578,1.5003729E7,457.0,0,0,0,0,200,232,0.2930641962006181,0.3419082289007211,0.0,482.0,49.357142857142854,132.16051263104688,17466.4010989011,1,2,0,5,12,0,0,0,1.0,53.15384615384615,34.833333333333336,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,57385.0,80583.30299758133,114366.0,404.0,1.01790515E7,6822553.01229712,1.5003325E7,5354778.0,NeedManualLabel
192.168.100.20-192.168.100.10-60012-80-6,192.168.100.20,60012,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20476486,7,7,209.0,482.0,168.0,0.0,29.857142857142854,61.379770205469086,482.0,0.0,68.85714285714285,182.17887599044752,33.74602458644515,0.6837110625328975,1575114.3076923077,4296862.987591827,1.5003921E7,11.0,2.0476388E7,3412731.3333333335,6065379.7445075,1.5004158E7,258.0,2.0476028E7,3412671.3333333335,6065174.936644537,1.5003936E7,855.0,0,0,0,0,232,232,0.34185553126644874,0.34185553126644874,0.0,482.0,46.06666666666666,127.98909923821452,16381.209523809524,1,2,0,5,13,0,0,0,1.0,49.357142857142854,29.857142857142858,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,58232.5,82331.97806745567,116450.0,15.0,1.0179583E7,6822644.229071893,1.5003921E7,5355245.0,NeedManualLabel
192.168.100.20-192.168.100.10-59040-80-6,192.168.100.20,59040,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20457426,6,7,209.0,482.0,168.0,0.0,34.83333333333333,65.67318072597571,482.0,0.0,68.85714285714285,182.17887599044752,33.77746545435384,0.6354660649878435,1704785.4999999998,4460400.927278959,1.500068E7,7.0,1.5100554E7,3020110.8,6698174.658191939,1.5001935E7,416.0,2.0457415E7,3409569.1666666665,6065952.6454700725,1.5000919E7,86.0,0,0,0,0,200,232,0.2932920299943893,0.34217403499345417,0.0,482.0,49.357142857142854,132.16051263104688,17466.4010989011,1,2,0,5,12,0,0,0,1.0,53.15384615384615,34.833333333333336,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,50056.5,70452.58414352166,99874.0,239.0,1.01786135E7,6819431.842964962,1.500068E7,5356547.0,NeedManualLabel
192.168.100.20-192.168.100.10-60050-80-6,192.168.100.20,60050,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20474244,6,7,210.0,482.0,168.0,0.0,35.0,65.62926176637978,482.0,0.0,68.85714285714285,182.17887599044752,33.79856174420897,0.6349440790097061,1706187.0,4460807.478414031,1.5002873E7,0.0,1.5114018E7,3022803.6,6697941.980034114,1.5004157E7,0.0,2.0474167E7,3412361.166666667,6066023.852624598,1.5003822E7,1.0,0,0,0,0,200,232,0.2930511133890951,0.34189296562061094,0.0,482.0,49.42857142857143,132.1436946810405,17461.95604395605,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,56047.0,77920.33885963279,111145.0,949.0,1.01810745E7,6819052.833730246,1.5002873E7,5359276.0,NeedManualLabel
192.168.100.20-192.168.100.10-60026-80-6,192.168.100.20,60026,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20479183,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.79041048659021,0.634790948447504,1706598.5833333335,4460952.366065701,1.5003694E7,0.0,1.5118825E7,3023765.0,6697418.512261945,1.5004157E7,0.0,2.0479109E7,3413184.8333333335,6065572.06965158,1.5003824E7,446.0,0,0,0,0,200,232,0.2929804377450019,0.3418105107025022,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,57630.5,81317.98694323415,115131.0,130.0,1.0181738E7,6819275.57236632,1.5003694E7,5359782.0,NeedManualLabel
192.168.100.20-192.168.100.10-60008-80-6,192.168.100.20,60008,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20483968,6,7,211.0,482.0,168.0,0.0,35.166666666666664,65.55430318954406,482.0,0.0,68.85714285714285,182.17887599044752,33.831335803688035,0.6346426629840468,1706997.3333333333,4460922.540596983,1.5003308E7,0.0,1.5121102E7,3024220.4,6696706.126332803,1.5003323E7,0.0,2.0483496E7,3413916.0,6065597.442955574,1.5004044E7,76.0,0,0,0,0,200,232,0.2929119983003293,0.3417306646837175,0.0,482.0,49.50000000000001,132.12101096518123,17455.96153846154,1,2,0,5,12,0,0,0,1.0,53.30769230769231,35.166666666666664,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,59265.0,82772.50559213488,117794.0,736.0,1.0182681E7,6817396.082541926,1.5003308E7,5362054.0,NeedManualLabel
192.168.100.20-192.168.100.10-60044-80-6,192.168.100.20,60044,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20477461,6,7,211.0,482.0,168.0,0.0,35.166666666666664,65.55430318954406,482.0,0.0,68.85714285714285,182.17887599044752,33.842086184415145,0.6348443295777733,1706455.0833333333,4460985.02787401,1.5003095E7,1.0,1.511529E7,3023058.0,6697802.8491408285,1.5004158E7,1.0,2.04772E7,3412866.6666666665,6066084.281665683,1.5003911E7,70.0,0,0,0,0,200,232,0.2930050751897415,0.34183925438803175,0.0,482.0,49.50000000000001,132.12101096518123,17455.96153846154,1,2,0,5,12,0,0,0,1.0,53.30769230769231,35.166666666666664,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,56505.5,78756.84618177648,112195.0,816.0,1.018219E7,6817789.233912266,1.5003095E7,5361285.0,NeedManualLabel
192.168.100.20-192.168.100.10-60004-80-6,192.168.100.20,60004,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20486098,6,7,211.0,482.0,168.0,0.0,35.166666666666664,65.55430318954406,482.0,0.0,68.85714285714285,182.17887599044752,33.82781825997318,0.6345766773155143,1707174.8333333335,4461107.365532807,1.5003745E7,0.0,1.512218E7,3024436.0,6698118.913314282,1.5006078E7,0.0,2.0486024E7,3414337.333333333,6065709.315022495,1.5004418E7,2.0,0,0,0,0,200,232,0.29288154337639116,0.34169513393912304,0.0,482.0,49.50000000000001,132.12101096518123,17455.96153846154,1,2,0,5,12,0,0,0,1.0,53.30769230769231,35.166666666666664,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,59554.0,83270.30876609021,118435.0,673.0,1.0183494E7,6816864.338242474,1.5003745E7,5363243.0,NeedManualLabel
192.168.100.20-192.168.100.10-59964-80-6,192.168.100.20,59964,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20488935,7,7,211.0,482.0,168.0,0.0,30.14285714285714,61.30097490097138,482.0,0.0,68.85714285714285,182.17887599044752,33.823134291753085,0.6832956422576381,1576071.923076923,4297488.712116637,1.5004509E7,8.0,2.0488821E7,3414803.5,6066359.080558808,1.5006078E7,285.0,2.0488925E7,3414820.833333333,6065580.589267459,1.500481E7,519.0,0,0,0,0,232,232,0.34164782112881903,0.34164782112881903,0.0,482.0,46.20000000000001,127.95490276991009,16372.457142857145,1,2,0,5,13,0,0,0,1.0,49.5,30.142857142857142,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,60296.5,84846.44978135503,120292.0,301.0,1.0183853E7,6817437.094735235,1.5004509E7,5363197.0,NeedManualLabel
192.168.100.20-192.168.100.10-59988-80-6,192.168.100.20,59988,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20489917,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.77270879135333,0.6344584021497013,1707493.0833333333,4461385.522723925,1.5004007E7,2.0,1.5123103E7,3024620.6,6698020.797349341,1.5006077E7,394.0,2.0489844E7,3414974.0,6065894.934922958,1.5004582E7,2.0,0,0,0,0,200,232,0.29282695483832366,0.3416314473113776,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,59835.5,83807.0028130108,119096.0,575.0,1.0185122E7,6814932.522516272,1.5004007E7,5366237.0,NeedManualLabel
192.168.100.20-192.168.100.10-60076-80-6,192.168.100.20,60076,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20477887,6,7,211.0,482.0,168.0,0.0,35.166666666666664,65.55430318954406,482.0,0.0,68.85714285714285,182.17887599044752,33.841382169947515,0.6348311229571684,1706490.5833333333,4461057.775413778,1.5002152E7,0.0,1.511191E7,3022382.0,6698173.925667838,1.5004158E7,273.0,2.0477816E7,3412969.3333333335,6066350.752433712,1.5003354E7,0.0,0,0,0,0,200,232,0.2929989798263854,0.341832143130783,0.0,482.0,49.50000000000001,132.12101096518123,17455.96153846154,1,2,0,5,12,0,0,0,1.0,53.30769230769231,35.166666666666664,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,55480.0,76760.68373848686,109758.0,1202.0,1.01834635E7,6814654.629551265,1.5002152E7,5364775.0,NeedManualLabel
192.168.100.20-192.168.100.10-60078-80-6,192.168.100.20,60078,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20477278,7,7,210.0,482.0,168.0,0.0,30.0,61.326992425847855,482.0,0.0,68.85714285714285,182.17887599044752,33.79355400654325,0.6836846186294878,1575175.230769231,4297133.046352633,1.500187E7,6.0,2.0477169E7,3412861.5,6065948.164172678,1.500193E7,366.0,2.0477205E7,3412867.5,6066167.338438159,1.5003149E7,381.0,0,0,0,0,232,232,0.3418423093147439,0.3418423093147439,0.0,482.0,46.133333333333326,127.9692299325264,16376.123809523811,1,2,0,5,13,0,0,0,1.0,49.42857142857143,30.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,55249.0,76325.10596127594,109219.0,1279.0,1.0182901E7,6815051.316455511,1.500187E7,5363932.0,NeedManualLabel
192.168.100.20-192.168.100.10-60098-80-6,192.168.100.20,60098,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20477114,6,7,211.0,482.0,168.0,0.0,35.166666666666664,65.55430318954406,482.0,0.0,68.85714285714285,182.17887599044752,33.84265966385693,0.6348550874893796,1706426.1666666665,4461436.608569035,1.500265E7,2.0,1.5110333E7,3022066.6,6697870.922905152,1.500331E7,205.0,2.0477104E7,3412850.6666666665,6066473.727843735,1.5002797E7,2.0,0,0,0,0,200,232,0.2930100403797137,0.34184504710966596,0.0,482.0,49.50000000000001,132.12101096518123,17455.96153846154,1,2,0,5,12,0,0,0,1.0,53.30769230769231,35.166666666666664,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,53915.0,76039.43482167658,107683.0,147.0,1.0184641E7,6813693.671435634,1.500265E7,5366632.0,NeedManualLabel
192.168.100.20-192.168.100.10-58990-80-6,192.168.100.20,58990,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20476335,6,7,209.0,482.0,168.0,0.0,34.83333333333333,65.7036275000602,482.0,0.0,68.85714285714285,182.17887599044752,33.746273442000245,0.6348792398639699,1706361.25,4461368.748558922,1.5002428E7,0.0,1.5109553E7,3021910.6,6697956.156862615,1.500331E7,0.0,2.0476263E7,3412710.5,6066532.70682464,1.5002812E7,0.0,0,0,0,0,200,232,0.29302118762952456,0.3418580522344453,0.0,482.0,49.35714285714286,132.166332931044,17467.93956043956,1,2,0,5,12,0,0,0,1.0,53.15384615384615,34.833333333333336,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,53754.5,75477.28493063326,107125.0,384.0,1.0184413E7,6813702.156717008,1.5002428E7,5366398.0,NeedManualLabel
